feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic..unclassified	Timepoint	M1	-0.354651135768532	0.604292890994931	20	19	0.571929374124972	0.99957007619886
PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.	Timepoint	M1	-0.69542365238419	0.510131865322723	20	20	0.205938375001828	0.99957007619886
PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii..unclassified	Timepoint	M1	-0.605289221509543	0.563124061341064	20	20	0.29662752775688	0.99957007619886
PWY66.389..phytol.degradation	Timepoint	M1	-0.329259805414371	0.550944666737816	20	17	0.564820433942301	0.99957007619886
PWY66.389..phytol.degradation.unclassified	Timepoint	M1	-0.0931890692650299	0.527711611557827	20	17	0.86373965255278	0.99957007619886
PWY66.391..fatty.acid..beta..oxidation.VI..mammalian.peroxisome.	Timepoint	M1	-0.63436106712274	0.957174754373865	20	11	0.51589253493156	0.99957007619886
PWY66.391..fatty.acid..beta..oxidation.VI..mammalian.peroxisome..unclassified	Timepoint	M1	-0.0931554446087717	0.492505277408492	20	5	0.852094714572042	0.99957007619886
PWY66.399..gluconeogenesis.III	Timepoint	M1	0.299264890140739	0.68558510432036	20	9	0.667657526052764	0.99957007619886
PWY66.399..gluconeogenesis.III.unclassified	Timepoint	M1	0.760723314006026	0.586335451620569	20	3	0.210869373014739	0.99957007619886
PWY66.409..superpathway.of.purine.nucleotide.salvage	Timepoint	M1	0.0652030063805953	0.483773506008395	20	20	0.895751885761144	0.99957007619886
PWY66.409..superpathway.of.purine.nucleotide.salvage.unclassified	Timepoint	M1	-0.189384166363402	0.504743400436993	20	12	0.716194939195237	0.99957007619886
PWY66.429..fatty.acid.biosynthesis.initiation..mitochondria.	Timepoint	M1	-0.0929743804851299	0.106432742395315	20	20	0.405068038409127	0.99957007619886
PWY66.429..fatty.acid.biosynthesis.initiation..mitochondria..unclassified	Timepoint	M1	0.0446024851641539	0.72796883113671	20	20	0.951819552083335	0.99957007619886
PWY66.430..myristate.biosynthesis..mitochondria.	Timepoint	M1	1.50052960311214	0.766971216823961	20	6	0.0821134519302924	0.99957007619886
PYRIDNUCSAL.PWY..NAD.salvage.pathway.I..PNC.VI.cycle.	Timepoint	M1	0.898813701701545	1.07162429601956	20	14	0.423332100198577	0.99957007619886
PYRIDNUCSAL.PWY..NAD.salvage.pathway.I..PNC.VI.cycle..unclassified	Timepoint	M1	1.84612231815108	0.527055865115423	20	10	0.00669494923934401	0.99957007619886
PYRIDNUCSYN.PWY..NAD.de.novo.biosynthesis.I..from.aspartate.	Timepoint	M1	0.0574137615601842	0.114189394259512	20	20	0.627181877288396	0.99957007619886
PYRIDNUCSYN.PWY..NAD.de.novo.biosynthesis.I..from.aspartate..unclassified	Timepoint	M1	0.152110205960048	0.629058597114834	20	20	0.811663783377006	0.99957007619886
PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I	Timepoint	M1	-0.812138912175487	0.998830686994135	20	17	0.437146796945586	0.99957007619886
PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I.unclassified	Timepoint	M1	0.920876553083806	0.947664446524646	20	11	0.356573605710917	0.99957007619886
REDCITCYC..TCA.cycle.VI..Helicobacter.	Timepoint	M1	-0.209841636704338	0.690867278277716	20	16	0.768233335715874	0.99957007619886
REDCITCYC..TCA.cycle.VI..Helicobacter..unclassified	Timepoint	M1	0.0164757070263363	0.642825254695534	20	14	0.980111634351277	0.99957007619886
RHAMCAT.PWY..L.rhamnose.degradation.I	Timepoint	M1	-0.269905544182937	0.270157476947823	20	20	0.343863942432054	0.99957007619886
RHAMCAT.PWY..L.rhamnose.degradation.I.unclassified	Timepoint	M1	-0.490430389024323	0.457702343257001	20	20	0.311833394424134	0.99957007619886
RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants.	Timepoint	M1	-0.222719829059005	0.232603157910266	20	20	0.363322691376367	0.99957007619886
RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants..unclassified	Timepoint	M1	1.11861884117722	0.88383782966916	20	19	0.221780303294861	0.99957007619886
RUMP.PWY..formaldehyde.oxidation.I	Timepoint	M1	0.913650951236465	0.67445965127137	20	8	0.208557837669519	0.99957007619886
RUMP.PWY..formaldehyde.oxidation.I.unclassified	Timepoint	M1	0.702125989136617	0.575621916278822	20	6	0.253551163308407	0.99957007619886
SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II	Timepoint	M1	-0.161302547939493	0.501415769953449	20	20	0.755030175857954	0.99957007619886
SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II.unclassified	Timepoint	M1	0.0629564627525554	0.362135985246474	20	20	0.865832720196015	0.99957007619886
SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I	Timepoint	M1	-0.298795652071075	0.29326057558007	20	20	0.33486856748503	0.99957007619886
SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I.unclassified	Timepoint	M1	-0.244441386665267	0.609253151436212	20	20	0.697621056307343	0.99957007619886
SO4ASSIM.PWY..assimilatory.sulfate.reduction.I	Timepoint	M1	-0.689832130301869	0.557617207049187	20	19	0.247352669426049	0.99957007619886
SO4ASSIM.PWY..assimilatory.sulfate.reduction.I.unclassified	Timepoint	M1	-0.274658576378107	0.890517590518518	20	17	0.761299290048275	0.99957007619886
SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis	Timepoint	M1	-0.271430034887884	0.527484815918882	20	19	0.619247900380052	0.99957007619886
SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis.unclassified	Timepoint	M1	-0.281372182918099	0.873711038985084	20	17	0.751130489276765	0.99957007619886
TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA	Timepoint	M1	0.3070850838214	0.678876009590748	20	12	0.66172735150476	0.99957007619886
TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA.unclassified	Timepoint	M1	-0.195262028216737	0.34064053180977	20	8	0.580533607140396	0.99957007619886
TCA..TCA.cycle.I..prokaryotic.	Timepoint	M1	-0.242942821795002	0.696418881735653	20	14	0.735227159006722	0.99957007619886
TCA..TCA.cycle.I..prokaryotic..unclassified	Timepoint	M1	-0.140630609818157	0.629592133042837	20	12	0.828236810197259	0.99957007619886
THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.	Timepoint	M1	0.190264471154549	0.391105295396896	20	20	0.638254443628709	0.99957007619886
THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes..unclassified	Timepoint	M1	0.270361763304979	0.843029396102119	20	18	0.755757062426957	0.99957007619886
THREOCAT.PWY..superpathway.of.L.threonine.metabolism	Timepoint	M1	0.286733435001702	0.679867273357002	20	7	0.678202133271013	0.99957007619886
THREOCAT.PWY..superpathway.of.L.threonine.metabolism.unclassified	Timepoint	M1	0.314695003710506	0.25684710625095	20	4	0.236282582573878	0.99957007619886
THRESYN.PWY..superpathway.of.L.threonine.biosynthesis	Timepoint	M1	0.0272222411307681	0.0784184767895134	20	20	0.736464948692371	0.99957007619886
THRESYN.PWY..superpathway.of.L.threonine.biosynthesis.unclassified	Timepoint	M1	-0.286272368165874	0.722046809100333	20	20	0.696416695724617	0.99957007619886
TRNA.CHARGING.PWY..tRNA.charging	Timepoint	M1	0.0831349670614657	0.0890214406683152	20	20	0.374744131194858	0.99957007619886
TRNA.CHARGING.PWY..tRNA.charging.unclassified	Timepoint	M1	-0.157241453422731	0.713246118319536	20	20	0.830433559463297	0.99957007619886
UBISYN.PWY..superpathway.of.ubiquinol.8.biosynthesis..early.decarboxylation.	Timepoint	M1	-0.177531783422415	0.520730975779806	20	3	0.737104864366521	0.99957007619886
UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I	Timepoint	M1	0.107066248998578	0.302719312328213	20	20	0.727686293558343	0.99957007619886
UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I.unclassified	Timepoint	M1	-0.379914294915727	0.671304831310647	20	20	0.585304652213077	0.99957007619886
URDEGR.PWY..superpathway.of.allantoin.degradation.in.plants	Timepoint	M1	0.15746589618154	0.556291719381125	20	9	0.783531028651899	0.99957007619886
URDEGR.PWY..superpathway.of.allantoin.degradation.in.plants.unclassified	Timepoint	M1	0.291765273884994	0.232440359560464	20	4	0.225448669947958	0.99957007619886
VALSYN.PWY..L.valine.biosynthesis	Timepoint	M1	0.0367067625134325	0.128096901251989	20	20	0.780940539116369	0.99957007619886
VALSYN.PWY..L.valine.biosynthesis.unclassified	Timepoint	M1	-0.155951949382427	0.636322281769797	20	20	0.81188880241742	0.99957007619886
